127.0.0.1 - - [06/Dec/2023:12:58:16 -0300] "GET / HTTP/1.1" 404 748
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:41 -0300] "GET /arcoiris/pages/admin/loan.html?type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:41 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:41 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:41 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3825
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:41 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:41 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:42 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:42 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:43 -0300] "GET /arcoiris/pages/admin/loan.html?type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:43 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:43 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:43 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3825
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:43 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:43 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:43 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:43 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:44 -0300] "GET /arcoiris/pages/admin/loan.html?type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:44 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:44 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:44 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3825
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:44 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:44 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:44 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:44 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:45 -0300] "GET /arcoiris/pages/admin/loan.html?type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:45 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:45 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:45 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3825
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:45 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:45 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:46 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:46 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:47 -0300] "GET /arcoiris/pages/admin/loan.html?type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:47 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:47 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:47 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:47 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:47 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3844
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:47 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:14:56:47 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:01:35 -0300] "GET /arcoiris/pages/admin/loan.html?type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:01:35 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:01:35 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:01:35 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:01:35 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:01:35 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3767
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:01:35 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:01:35 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:01:36 -0300] "GET /arcoiris/pages/admin/loan.html?type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:01:36 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:01:36 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:01:36 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3767
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:01:36 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:01:36 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:01:36 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:01:36 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:02:08 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:02:08 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:02:08 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3767
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:02:08 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:02:08 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:02:08 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:02:08 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:02:08 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:02:09 -0300] "POST /arcoiris/rest/loan/insert HTTP/1.1" 200 30
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:03:43 -0300] "POST /arcoiris/rest/loan/insert HTTP/1.1" 200 30
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:03:43 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:03:44 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:03:44 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:03:44 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3767
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:03:44 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:03:44 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:03:45 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:03:45 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:04:54 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:04:54 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:04:54 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:04:54 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3767
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:04:54 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:04:54 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:04:56 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:04:56 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:12 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:12 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:12 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:12 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:12 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3767
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:12 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:13 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:13 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:14 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:14 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:14 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:14 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3767
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:14 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:14 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:15 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:15 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:23 -0300] "GET /arcoiris/pages/admin/loan.html?type=6&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:23 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:23 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:23 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3767
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:23 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:23 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:24 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:24 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:05:24 -0300] "POST /arcoiris/rest/loan/insert HTTP/1.1" 200 30
127.0.0.1 - - [06/Dec/2023:15:10:08 -0300] "GET / HTTP/1.1" 404 748
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:10:18 -0300] "GET /arcoiris/pages/admin/loan.html?type=6&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:10:18 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:10:18 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:10:18 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3781
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:10:18 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:10:18 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:10:23 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:10:23 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:10:34 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:10:34 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:10:34 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:10:34 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:10:34 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3781
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:10:34 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:10:34 -0300] "POST /arcoiris/rest/loan/insert HTTP/1.1" 500 178
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:10:35 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:10:35 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:18:44 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:18:44 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:18:44 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:18:44 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3781
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:18:44 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:18:44 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:18:44 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:18:44 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:18:46 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:18:46 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:18:46 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:18:46 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3781
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:18:46 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:18:46 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:18:46 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:18:46 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:19:06 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:19:07 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:19:07 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:19:07 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3781
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:19:07 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:19:07 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:19:08 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:19:08 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:19:16 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:19:16 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:19:16 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:19:16 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3781
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:19:16 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:19:16 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:19:16 -0300] "POST /arcoiris/rest/loan/insert HTTP/1.1" 500 178
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:19:16 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:19:16 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:20:14 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:20:14 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:20:14 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:20:14 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3781
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:20:14 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:20:14 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:20:16 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:20:16 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:20:59 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:21:00 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:21:00 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:21:00 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3781
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:21:00 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:21:00 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:21:00 -0300] "POST /arcoiris/rest/loan/insert HTTP/1.1" 500 178
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:21:04 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:21:04 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:22:47 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:22:47 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:22:47 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:22:47 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3781
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:22:47 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:22:47 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:22:49 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:22:49 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:22:53 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:22:53 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:22:53 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:22:53 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3781
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:22:53 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:22:53 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:22:53 -0300] "POST /arcoiris/rest/loan/insert HTTP/1.1" 500 178
